"td_player_id","player_name","pass_attempts","completions","passing_yards","passing_tds","interceptions","rush_attempts","rushing_yards","rushing_tds","receptions","fumbles","games_played"
"00-0036932","J.Fields",1,1,13,0,0,0,0,0,1,1,1
"00-0036933","G.Smith",1,0,0,0,1,0,0,0,0,0,1
"00-0036936","K.Murray",3,3,163,3,0,0,0,0,3,0,3
"00-0036936","R.Moore",0,0,0,0,0,1,45,1,0,0,1
"00-0036941","J.Hurts",1,0,0,0,1,0,0,0,0,0,1
"00-0036945","J.Fields",0,0,0,0,0,6,99,6,0,0,6
"00-0036945","J.Fields",0,0,0,0,0,8,147,8,0,0,8
"00-0036950","A.Williams",0,0,0,0,0,1,8,1,0,0,1
"00-0036952","J.Fields",1,0,0,0,0,0,0,0,0,1,1
"00-0036955","B.Mayfield",1,1,21,1,0,0,0,0,1,0,1
"00-0036963","J.Goff",20,20,311,20,0,0,0,0,20,0,18
"00-0036963","T.Boyle",2,2,27,2,0,0,0,0,2,0,2
"00-0036963","St. Brown",0,0,0,0,0,1,26,1,0,0,1
"00-0036970","D.Ridder",2,2,45,2,0,0,0,0,2,0,2
"00-0036970","M.Mariota",2,2,9,2,0,0,0,0,2,0,2
"00-0036970","M.Ryan",1,1,2,1,0,0,0,0,1,0,1
"00-0036970","T.Heinicke",1,1,24,1,0,0,0,0,1,0,1
"00-0036971","T.Lawrence",0,0,0,0,0,1,9,1,0,0,1
"00-0036971","T.Lawrence",0,0,0,0,0,10,24,10,0,0,9
"00-0036972","M.Jones",0,0,0,0,0,1,3,1,0,0,1
"00-0036973","T.Lawrence",1,1,56,1,0,0,0,0,1,0,1
"00-0036973","T.Etienne",0,0,0,0,0,17,258,17,0,0,12
"00-0036974","D.Mills",1,0,0,0,0,0,0,0,0,1,1
"00-0036980","D.Watson",1,1,10,1,0,0,0,0,1,0,1
"00-0036980","J.Flacco",3,3,85,3,0,0,0,0,3,0,3
"00-0036980","J.Johnson",1,1,19,1,0,0,0,0,1,0,1
"00-0036980","M.White",2,2,41,2,0,0,0,0,2,0,2
"00-0036980","Z.Wilson",1,1,3,1,0,0,0,0,1,0,1
"00-0036980","E.Moore",0,0,0,0,0,1,19,1,0,0,1
"00-0036982",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0036984","T.Sermon",0,0,0,0,0,1,1,1,0,0,1
"00-0036986",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0036988","E.Stick",1,1,79,1,0,0,0,0,1,0,1
"00-0036988","J.Herbert",8,8,155,8,0,0,0,0,8,0,7
"00-0036991","J.Driskel",1,1,28,1,0,0,0,0,1,0,1
"00-0036992","C.Keenum",1,0,0,0,1,0,0,0,0,0,1
"00-0036992","C.Wentz",1,0,0,0,1,0,0,0,0,0,1
"00-0036996","L.Jackson",1,0,0,0,1,0,0,0,0,0,1
"00-0036997","R.Wilson",2,2,7,2,0,0,0,0,2,0,2
"00-0036997","T.Bridgewater",3,3,33,3,0,0,0,0,3,0,3
"00-0036997","J.Williams",0,0,0,0,0,7,24,7,0,0,7
"00-0036998","T.Boyle",1,0,0,0,1,0,0,0,0,0,1
"00-0036999","B.Mayfield",1,1,5,1,0,0,0,0,1,0,1
"00-0036999","A.Schwartz",0,0,0,0,0,1,31,1,0,0,1
"00-0037005","B.Mayfield",1,1,8,1,0,0,0,0,1,0,1
"00-0037005","B.Young",3,3,6,3,0,0,0,0,3,0,3
"00-0037005","P.Walker",1,1,29,1,0,0,0,0,1,0,1
"00-0037005","S.Darnold",2,2,22,2,0,0,0,0,2,0,2
"00-0037005","T.Tremble",0,0,0,0,0,1,7,1,0,0,1
"00-0037012","T.Lance",0,0,0,0,0,1,1,1,0,0,1
"00-0037013","B.Berrios",1,1,2,1,0,0,0,0,1,0,1
"00-0037013","Z.Wilson",0,0,0,0,0,2,57,2,0,0,2
"00-0037013","Z.Wilson",0,0,0,0,0,3,6,3,0,0,3
"00-0037074","J.Fields",1,0,0,0,1,0,0,0,0,0,1
"00-0037077","S.Howell",0,0,0,0,0,3,26,3,0,0,3
"00-0037077","S.Howell",0,0,0,0,0,3,11,3,0,0,3
"00-0037079","J.Goff",1,0,0,0,1,0,0,0,0,0,1
"00-0037085","R.Wilson",1,1,24,1,0,0,0,0,1,0,1
"00-0037091","J.Love",2,2,28,2,0,0,0,0,2,0,2
"00-0037098","A.Rodgers",1,1,37,1,0,0,0,0,1,0,1
"00-0037157","Z.Knight",0,0,0,0,0,1,13,1,0,0,1
"00-0037193","T.Tagovailoa",1,1,-7,0,0,0,0,0,1,1,1
"00-0037195","J.Herbert",1,0,0,0,1,0,0,0,0,0,1
"00-0037197","P.Mahomes",2,2,16,2,0,0,0,0,2,0,2
"00-0037197","I.Pacheco",0,0,0,0,0,16,95,16,0,0,15
"00-0037228","J.Warren",0,0,0,0,0,5,123,5,0,0,5
"00-0037238","D.Ridder",2,2,18,2,0,0,0,0,2,0,2
"00-0037238","M.Mariota",4,4,27,4,0,0,0,0,4,0,4
"00-0037239","A.Dalton",4,4,98,4,0,0,0,0,4,0,4
"00-0037239","D.Carr",4,4,46,4,0,0,0,0,4,0,4
"00-0037239","J.Winston",1,1,14,1,0,0,0,0,1,0,1
"00-0037240","J.Goff",4,4,121,4,0,0,0,0,4,0,4
"00-0037240","J.Williams",0,0,0,0,0,2,61,2,0,0,2
"00-0037247","K.Pickett",6,6,188,6,0,0,0,0,6,0,6
"00-0037247","M.Rudolph",2,2,152,2,0,0,0,0,2,0,1
"00-0037247","M.Trubisky",1,1,22,1,0,0,0,0,1,0,1
"00-0037247","G.Pickens",0,0,0,0,0,1,1,1,0,0,1
"00-0037248","J.Allen",5,5,60,5,0,0,0,0,5,0,5
"00-0037248","J.Cook",0,0,0,0,0,5,88,5,0,0,5
"00-0037252","R.Wilson",2,2,50,2,0,0,0,0,2,0,2
"00-0037253","J.Burrow",1,0,0,0,1,0,0,0,0,0,1
"00-0037253","M.Jones",1,1,48,1,0,0,0,0,1,0,1
"00-0037253",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0037256","B.Mayfield",4,4,112,4,0,0,0,0,4,0,4
"00-0037256","T.Brady",2,2,9,2,0,0,0,0,2,0,2
"00-0037256","R.White",0,0,0,0,0,7,11,7,0,0,6
"00-0037257","J.Driskel",2,2,55,2,0,0,0,0,2,0,1
"00-0037257","J.Flacco",1,1,41,1,0,0,0,0,1,0,1
"00-0037258","D.Mills",1,1,3,1,0,0,0,0,1,0,1
"00-0037258","D.Pierce",0,0,0,0,0,6,82,6,0,0,6
"00-0037258",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0037261","J.Allen",5,5,146,5,0,0,0,0,5,0,5
"00-0037263","M.Mariota",1,1,25,1,0,0,0,0,1,0,1
"00-0037263","T.Heinicke",1,1,75,1,0,0,0,0,1,0,1
"00-0037263","T.Allgeier",0,0,0,0,0,7,53,7,0,0,6
"00-0037265","S.Conner",0,0,0,0,0,1,3,1,0,0,1
"00-0037267","D.Watson",2,2,22,2,0,0,0,0,2,0,2
"00-0037267","J.Flacco",3,3,81,3,0,0,0,0,3,0,2
"00-0037267","J.Ford",0,0,0,0,0,4,77,4,0,0,4
"00-0037271","J.Hekker",0,0,0,0,0,1,-11,0,0,1,1
"00-0037275","B.Young",1,0,0,0,1,0,0,0,0,0,1
"00-0037275","D.Jones",1,0,0,0,1,0,0,0,0,0,1
"00-0037275","M.Jones",1,0,0,0,1,0,0,0,0,0,1
"00-0037275","M.Stafford",1,0,0,0,1,0,0,0,0,0,1
"00-0037275","S.Howell",1,0,0,0,1,0,0,0,0,0,1
"00-0037276","T.Chandler",0,0,0,0,0,3,5,3,0,0,3
"00-0037277","D.Mills",2,2,10,2,0,0,0,0,2,0,2
"00-0037282","J.Goff",1,1,3,1,0,0,0,0,1,0,1
"00-0037286","K.Harris",0,0,0,0,0,2,32,2,0,0,2
"00-0037291","K.Cousins",1,1,47,1,0,0,0,0,1,0,1
"00-0037292","A.Richardson",1,1,5,1,0,0,0,0,1,0,1
"00-0037292","G.Minshew II",1,1,33,1,0,0,0,0,1,0,1
"00-0037299","K.Ingram",0,0,0,0,0,1,2,1,0,0,1
"00-0037304","K.Pickett",1,1,17,1,0,0,0,0,1,0,1
"00-0037311","B.Mayfield",1,1,2,1,0,0,0,0,1,0,1
"00-0037311","T.Brady",1,1,5,1,0,0,0,0,1,0,1
"00-0037331","J.Herbert",2,2,2,2,0,0,0,0,2,0,2
"00-0037382","R.Wilson",5,5,92,5,0,0,0,0,5,0,4
"00-0037387","R.Wilson",1,1,66,1,0,0,0,0,1,0,1
"00-0037393",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0037429","R.Blackshear",0,0,0,0,0,3,17,3,0,0,3
"00-0037475","J.Herbert",1,1,51,1,0,0,0,0,1,0,1
"00-0037487","B.Mayfield",1,1,5,1,0,0,0,0,1,0,1
"00-0037525","J.Mason",0,0,0,0,0,4,51,4,0,0,4
"00-0037539","R.Wilson",1,1,3,1,0,0,0,0,1,0,1
"00-0037545","A.Dalton",1,1,53,1,0,0,0,0,1,0,1
"00-0037545","D.Carr",5,5,195,5,0,0,0,0,5,0,5
"00-0037545","T.Hill",1,1,68,1,0,0,0,0,1,0,1
"00-0037545","R.Shaheed",0,0,0,0,0,1,44,1,0,0,1
"00-0037545",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0037563","M.Davis",0,0,0,0,0,1,23,1,0,0,1
"00-0037569","D.Prescott",2,2,22,2,0,0,0,0,2,0,2
"00-0037569","P.Hendershot",0,0,0,0,0,1,2,1,0,0,1
"00-0037611","T.Heinicke",1,0,0,0,0,0,0,0,0,1,1
"00-0037663","J.Flacco",1,0,0,0,1,0,0,0,0,0,1
"00-0037664","G.Minshew II",2,2,94,2,0,0,0,0,2,0,2
"00-0037664","M.Ryan",2,2,47,2,0,0,0,0,2,0,2
"00-0037666","D.Prescott",2,2,10,2,0,0,0,0,2,0,2
"00-0037740","J.Flacco",2,2,17,2,0,0,0,0,2,0,1
"00-0037740","M.White",2,2,62,2,0,0,0,0,2,0,1
"00-0037740","T.Boyle",1,1,1,1,0,0,0,0,1,0,1
"00-0037740","Z.Wilson",2,2,71,2,0,0,0,0,2,0,2
"00-0037741","C.Wentz",4,4,42,4,0,0,0,0,4,0,3
"00-0037741","S.Howell",4,4,72,4,0,0,0,0,4,0,4
"00-0037741","T.Heinicke",3,3,51,3,0,0,0,0,3,0,3
"00-0037742","R.Tannehill",1,1,69,0,0,0,0,0,1,1,1
"00-0037742","R.Tannehill",1,1,25,1,0,0,0,0,1,0,1
"00-0037744","D.Blough",1,1,4,1,0,0,0,0,1,0,1
"00-0037744","J.Dobbs",1,1,17,1,0,0,0,0,1,0,1
"00-0037744","K.Murray",2,2,13,2,0,0,0,0,2,0,2
"00-0037745","J.Fields",1,1,9,1,0,0,0,0,1,0,1
"00-0037745","V.Jones",0,0,0,0,0,1,42,1,0,0,1
"00-0037746","S.Howell",4,4,83,4,0,0,0,0,4,0,4
"00-0037746","T.Heinicke",1,1,14,1,0,0,0,0,1,0,1
"00-0037746","B.Robinson",0,0,0,0,0,7,47,7,0,0,6
"00-0037753","J.Dobbs",1,0,0,0,1,0,0,0,0,0,1
"00-0037755","M.Ryan",3,3,23,3,0,0,0,0,3,0,2
"00-0037801","D.Prescott",3,3,65,3,0,0,0,0,3,0,3
"00-0037801","K.Turpin",0,0,0,0,0,1,7,1,0,0,1
"00-0037809","D.Henry",1,1,12,1,0,0,0,0,1,0,1
"00-0037809","J.Dobbs",1,1,21,1,0,0,0,0,1,0,1
"00-0037809","R.Tannehill",2,2,18,2,0,0,0,0,2,0,2
"00-0037815","S.Howell",1,0,0,0,0,0,0,0,0,1,1
"00-0037816","A.Rodgers",3,3,37,3,0,0,0,0,3,0,3
"00-0037816","J.Love",9,9,77,9,0,0,0,0,9,0,8
"00-0037823","J.Flacco",1,0,0,0,1,0,0,0,0,0,1
"00-0037834","B.Purdy",0,0,0,0,0,1,2,1,0,0,1
"00-0037834","B.Purdy",0,0,0,0,0,3,3,3,0,0,3
"00-0037837","K.Pickett",1,1,72,1,0,0,0,0,1,0,1
"00-0037837","M.Rudolph",1,1,7,1,0,0,0,0,1,0,1
"00-0037837","C.Austin",0,0,0,0,0,1,7,1,0,0,1
"00-0037838","L.Jackson",7,7,161,7,0,0,0,0,7,0,6
"00-0037838","T.Huntley",2,2,34,2,0,0,0,0,2,0,2
"00-0037839","B.Rypien",1,0,0,0,1,0,0,0,0,0,1
"00-0037840","M.Stafford",3,3,24,3,0,0,0,0,3,0,2
"00-0037840","K.Williams",0,0,0,0,0,12,69,12,0,0,8
"00-0038038","D.Watson",1,0,0,0,1,0,0,0,0,0,1
"00-0038039","A.Rodgers",1,0,0,0,1,0,0,0,0,0,1
"00-0038039","E.Stick",1,0,0,0,1,0,0,0,0,0,1
"00-0038039","P.Mahomes",1,0,0,0,1,0,0,0,0,0,1
"00-0038040","Z.White",0,0,0,0,0,1,1,1,0,0,1
"00-0038041","C.Rush",1,1,7,1,0,0,0,0,1,0,1
"00-0038041","D.Prescott",9,9,62,9,0,0,0,0,9,0,7
"00-0038046","T.Huntley",1,1,19,1,0,0,0,0,1,0,1
"00-0038090","P.Mahomes",2,2,13,2,0,0,0,0,2,0,2
"00-0038098","P.Strong",0,0,0,0,0,2,4,2,0,0,2
"00-0038102","K.Pickett",0,0,0,0,0,1,2,1,0,0,1
"00-0038102","K.Pickett",0,0,0,0,0,3,3,3,0,0,3
"00-0038104","B.Zappe",1,1,2,1,0,0,0,0,1,0,1
"00-0038104","M.Jones",1,1,7,1,0,0,0,0,1,0,1
"00-0038104","T.Thornton",0,0,0,0,0,1,19,1,0,0,1
"00-0038108","B.Zappe",0,0,0,0,0,1,17,1,0,0,1
"00-0038115","D.Jones",3,3,33,3,0,0,0,0,3,0,3
"00-0038115","D.Bellinger",0,0,0,0,0,1,2,1,0,0,1
"00-0038117","D.Jones",1,1,5,1,0,0,0,0,1,0,1
"00-0038117","T.DeVito",1,1,9,1,0,0,0,0,1,0,1
"00-0038117","W.Robinson",0,0,0,0,0,1,24,1,0,0,1
"00-0038120","J.Flacco",1,1,10,1,0,0,0,0,1,0,1
"00-0038120","T.Siemian",1,1,21,1,0,0,0,0,1,0,1
"00-0038120","Z.Wilson",3,3,62,3,0,0,0,0,3,0,3
"00-0038120","Br.Hall",0,0,0,0,0,4,103,4,0,0,4
"00-0038120","Bre.Hall",0,0,0,0,0,5,168,5,0,0,4
"00-0038122","D.Ridder",0,0,0,0,0,5,30,5,0,0,5
"00-0038124","A.Rodgers",6,6,140,6,0,0,0,0,6,0,3
"00-0038124","J.Love",6,6,112,6,0,0,0,0,6,0,5
"00-0038124","C.Watson",0,0,0,0,0,2,61,2,0,0,2
"00-0038128","M.Willis",0,0,0,0,0,1,14,1,0,0,1
"00-0038129","B.Mayfield",5,5,34,5,0,0,0,0,5,0,4
"00-0038129","T.Brady",2,2,2,2,0,0,0,0,2,0,2
"00-0038134","G.Smith",1,1,64,1,0,0,0,0,1,0,1
"00-0038134","K.Walker",0,0,0,0,0,18,271,18,0,0,13
"00-0038386","D.Prescott",1,0,0,0,0,0,0,0,0,1,1
"00-0038393","J.Love",5,5,95,5,0,0,0,0,5,0,4
"00-0038416","T.Bagent",0,0,0,0,0,2,2,2,0,0,2
"00-0038454","K.Mitchell",0,0,0,0,0,2,79,2,0,0,2
"00-0038465","J.Love",1,1,6,1,0,0,0,0,1,0,1
"00-0038476","T.DeVito",0,0,0,0,0,1,6,1,0,0,1
"00-0038492","T.Siemian",1,1,8,1,0,0,0,0,1,0,1
"00-0038496","X.Gipson",0,0,0,0,0,1,9,1,0,0,1
"00-0038496",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0038542","D.Ridder",4,4,114,4,0,0,0,0,4,0,4
"00-0038542","B.Robinson",0,0,0,0,0,4,31,4,0,0,4
"00-0038543","D.Lock",1,1,29,1,0,0,0,0,1,0,1
"00-0038543","G.Smith",3,3,49,3,0,0,0,0,3,0,3
"00-0038544","E.Stick",1,1,6,1,0,0,0,0,1,0,1
"00-0038544","J.Herbert",1,1,1,1,0,0,0,0,1,0,1
"00-0038547","D.Prescott",2,2,19,2,0,0,0,0,2,0,2
"00-0038551","K.Miller",0,0,0,0,0,1,3,1,0,0,1
"00-0038555","T.Bigsby",0,0,0,0,0,2,2,2,0,0,2
"00-0038559","J.Dobbs",2,2,24,2,0,0,0,0,2,0,1
"00-0038559","K.Murray",1,1,5,1,0,0,0,0,1,0,1
"00-0038563","A.O'Connell",2,2,50,2,0,0,0,0,2,0,1
"00-0038573",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0038576",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0038579","A.O'Connell",0,0,0,0,0,1,1,1,0,0,1
"00-0038582","C.Tune",0,0,0,0,0,1,1,1,0,0,1
"00-0038589","D.Henry",1,1,2,1,0,0,0,0,1,0,1
"00-0038597","J.Browning",1,1,54,1,0,0,0,0,1,0,1
"00-0038606","T.Lawrence",2,2,33,2,0,0,0,0,2,0,2
"00-0038611","C.Rodriguez",0,0,0,0,0,2,13,2,0,0,1
"00-0038612","D.Carr",3,3,59,3,0,0,0,0,3,0,2
"00-0038612","J.Winston",1,1,15,1,0,0,0,0,1,0,1
"00-0038619","J.Browning",2,2,10,2,0,0,0,0,2,0,1
"00-0038619","J.Burrow",2,2,5,2,0,0,0,0,2,0,2
"00-0038647","B.Purdy",1,1,9,1,0,0,0,0,1,0,1
"00-0038647","S.Darnold",2,2,17,2,0,0,0,0,2,0,2
"00-0038705","E.Demercado",0,0,0,0,0,2,60,2,0,0,2
"00-0038715","T.Siemian",1,0,0,0,1,0,0,0,0,0,1
"00-0038738","H.Luepke",0,0,0,0,0,1,3,1,0,0,1
"00-0038752","G.Smith",2,2,23,2,0,0,0,0,2,0,2
"00-0038752","J.Bobo",0,0,0,0,0,1,3,1,0,0,1
"00-0038794","R.Wilson",2,2,40,2,0,0,0,0,2,0,2
"00-0038794","J.McLaughlin",0,0,0,0,0,1,5,1,0,0,1
"00-0038809","J.Love",1,1,1,1,0,0,0,0,1,0,1
"00-0038933","J.Allen",3,3,73,3,0,0,0,0,3,0,3
"00-0038935","T.Lawrence",1,1,10,1,0,0,0,0,1,0,1
"00-0038976","R.Wilson",1,1,60,1,0,0,0,0,1,0,1
"00-0038976",NA,0,0,0,0,0,0,0,0,0,0,1
"00-0038977","C.Stroud",7,7,188,7,0,0,0,0,7,0,6
"00-0038994","K.Cousins",7,7,216,7,0,0,0,0,7,0,6
"00-0038994","N.Mullens",3,3,80,3,0,0,0,0,3,0,2
"00-0038996","J.Love",3,3,16,3,0,0,0,0,3,0,3
"00-0038997","G.Minshew II",2,2,61,2,0,0,0,0,2,0,2
"00-0039002","K.Murray",1,0,0,0,1,0,0,0,0,0,1
"00-0039021","R.Johnson",0,0,0,0,0,2,4,2,0,0,2
"00-0039032","R.Tannehill",1,1,28,1,0,0,0,0,1,0,1
"00-0039032","T.Spears",0,0,0,0,0,2,22,2,0,0,2
"00-0039040","T.Tagovailoa",3,3,15,3,0,0,0,0,3,0,2
"00-0039040","D.Achane",0,0,0,0,0,8,195,8,0,0,5
"00-0039041","K.Murray",1,1,8,1,0,0,0,0,1,0,1
"00-0039052","B.Mayfield",4,4,86,4,0,0,0,0,4,0,4
"00-0039064","L.Jackson",6,6,148,6,0,0,0,0,6,0,6
"00-0039064","Z.Flowers",0,0,0,0,0,1,37,1,0,0,1
"00-0039065","J.Goff",11,11,154,11,0,0,0,0,11,0,8
"00-0039066","A.O'Connell",2,2,18,2,0,0,0,0,2,0,2
"00-0039067","J.McKinnon",1,1,4,1,0,0,0,0,1,0,1
"00-0039067","P.Mahomes",7,7,80,7,0,0,0,0,7,0,7
"00-0039074","M.Stafford",1,1,7,1,0,0,0,0,1,0,1
"00-0039075","C.Wentz",1,1,19,1,0,0,0,0,1,0,1
"00-0039075","M.Stafford",6,6,170,6,0,0,0,0,6,0,6
"00-0039139","J.Goff",1,1,9,1,0,0,0,0,1,0,1
"00-0039139","J.Gibbs",0,0,0,0,0,13,152,13,0,0,11
"00-0039141","P.Mahomes",1,0,0,0,1,0,0,0,0,0,1
"00-0039144","J.Love",2,2,58,2,0,0,0,0,2,0,2
"00-0039146","J.Love",8,8,143,8,0,0,0,0,8,0,6
"00-0039146","J.Reed",0,0,0,0,0,2,48,2,0,0,2
"00-0039152","W.Levis",0,0,0,0,0,1,1,1,0,0,1
"00-0039163","C.Stroud",0,0,0,0,0,2,9,2,0,0,2
"00-0039163","C.Stroud",0,0,0,0,0,1,1,1,0,0,1
"00-0039164","A.Richardson",0,0,0,0,0,4,36,4,0,0,3
"00-0039165","Z.Charbonnet",0,0,0,0,0,1,1,1,0,0,1
"00-0039169","D.Jones",1,0,0,0,1,0,0,0,0,0,1
NA,"A.Beck",1,1,6,0,0,0,0,0,1,0,1
NA,"A.Brown",6,4,49,0,0,0,0,0,4,0,1
NA,"A.Brown",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Brown",12,4,33,0,1,0,0,0,4,0,2
NA,"A.Brown",13,8,103,0,1,0,0,0,8,0,1
NA,"A.Brown",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Brown",3,0,0,0,0,0,0,0,0,0,1
NA,"A.Brown",5,2,19,0,0,0,0,0,2,0,1
NA,"A.Brown",1,1,7,0,0,0,0,0,1,0,1
NA,"A.Brown",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Brown",4,2,79,0,0,0,0,0,2,1,1
NA,"A.Brown",1,1,12,0,0,0,0,0,1,0,1
NA,"A.Brown",5,0,0,0,0,0,0,0,0,0,3
NA,"A.Cooper",1,0,0,0,1,0,0,0,0,0,1
NA,"A.Dalton",61,43,534,0,2,0,0,0,43,0,10
NA,"A.Dalton",2,2,-7,0,0,0,0,0,2,0,2
NA,"A.Dalton",63,40,486,0,1,0,0,0,40,1,12
NA,"A.Dalton",61,48,410,0,0,0,0,0,48,3,13
NA,"A.Dalton",2,2,7,0,0,0,0,0,2,0,2
NA,"A.Dalton",21,11,91,0,1,0,0,0,11,0,3
NA,"A.Dalton",63,31,471,0,1,1,2,0,31,1,9
NA,"A.Dalton",13,10,130,0,0,0,0,0,10,0,1
NA,"A.Dalton",20,16,176,0,0,0,0,0,16,0,11
NA,"A.Dalton",6,5,43,0,0,0,0,0,5,0,6
NA,"A.Dalton",2,1,5,0,0,0,0,0,1,0,2
NA,"A.Dalton",3,2,2,0,0,0,0,0,2,0,1
NA,"A.Dalton",35,24,233,0,1,0,0,0,24,1,6
NA,"A.Dalton",60,37,369,0,2,0,0,0,37,0,10
NA,"A.Dalton",79,46,580,0,1,0,0,0,46,1,12
NA,"A.Dalton",33,23,214,0,1,0,0,0,23,0,11
NA,"A.Dalton",6,4,20,0,0,0,0,0,4,0,4
NA,"A.Dalton",25,17,170,0,2,0,0,0,17,0,6
NA,"A.Dalton",10,3,39,0,0,0,0,0,3,0,1
NA,"A.Dalton",4,4,47,0,0,0,0,0,4,0,3
NA,"A.Dalton",22,19,135,0,1,0,0,0,19,0,7
NA,"A.Dalton",65,39,411,0,2,0,0,0,39,1,7
NA,"A.Dalton",1,1,13,0,0,0,0,0,1,0,1
NA,"A.Dalton",5,4,27,0,0,0,0,0,4,0,3
NA,"A.Dalton",41,32,275,0,2,0,0,0,32,0,9
NA,"A.Dalton",1,1,7,0,0,0,0,0,1,0,1
NA,"A.Dalton",12,8,36,0,0,0,0,0,8,0,4
NA,"A.Dalton",15,9,82,0,0,0,0,0,9,0,6
NA,"A.Dalton",1,1,9,0,0,0,0,0,1,0,1
NA,"A.Dalton",32,24,131,0,1,0,0,0,24,1,8
NA,"A.Dalton",34,24,161,0,0,0,0,0,24,2,13
NA,"A.Dalton",3,1,11,0,0,0,0,0,1,0,1
NA,"A.Dalton",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Dalton",1,1,8,0,0,0,0,0,1,0,1
NA,"A.Dalton",11,6,69,0,0,0,0,0,6,0,6
NA,"A.Dalton",10,6,79,0,1,0,0,0,6,0,2
NA,"A.Dalton",2,1,4,0,0,0,0,0,1,0,2
NA,"A.Dalton",42,27,273,0,1,0,0,0,27,0,13
NA,"A.Dalton",19,11,104,0,1,0,0,0,11,0,6
NA,"A.Dalton",6,3,21,0,0,0,0,0,3,0,1
NA,"A.Dalton",36,29,229,0,0,0,0,0,29,0,13
NA,"A.Dalton",53,25,352,0,2,0,0,0,25,1,8
NA,"A.Dalton",1,1,11,0,0,0,0,0,1,0,1
NA,"A.Dalton",4,2,18,0,0,0,0,0,2,0,3
NA,"A.Dalton",4,2,74,0,1,0,0,0,2,0,3
NA,"A.Dalton",1,1,8,0,0,0,0,0,1,0,1
NA,"A.Dalton",1,1,0,0,0,0,0,0,1,0,1
NA,"A.Dalton",28,13,138,0,1,0,0,0,13,0,9
NA,"A.Dalton",56,31,419,0,0,0,0,0,31,0,10
NA,"A.Dalton",14,8,90,0,0,0,0,0,8,0,7
NA,"A.Dalton",15,13,64,0,0,0,0,0,13,0,6
NA,"A.Dalton",9,5,38,0,0,0,0,0,5,0,1
NA,"A.Dalton",14,7,74,0,0,0,0,0,7,0,5
NA,"A.Dalton",1,1,8,0,0,0,0,0,1,0,1
NA,"A.Dalton",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Dalton",32,26,367,0,0,0,0,0,26,2,10
NA,"A.Dalton",6,2,9,0,0,0,0,0,2,0,4
NA,"A.Dalton",123,74,787,0,5,0,0,0,74,1,13
NA,"A.Dalton",53,35,362,0,1,0,0,0,35,0,13
NA,"A.Dalton",10,6,42,0,0,0,0,0,6,0,7
NA,"A.Dalton",8,5,35,0,0,0,0,0,5,0,1
NA,"A.Dalton",26,18,113,0,0,0,0,0,18,0,9
NA,"A.Dalton",21,14,155,0,2,0,0,0,14,0,8
NA,"A.Dalton",1,1,15,0,0,0,0,0,1,0,1
NA,"A.Dalton",162,0,0,0,0,46,279,0,0,9,46
NA,"A.Erickson",2,1,26,0,0,0,0,0,1,0,2
NA,"A.Humphries",1,0,0,0,0,0,0,0,0,0,1
NA,"A.Kamara",1,1,13,0,0,0,0,0,1,0,1
NA,"A.Lee",1,1,26,0,0,0,0,0,1,0,1
NA,"A.Lee",1,1,4,0,0,0,0,0,1,0,1
NA,"A.Lee",1,1,26,0,0,0,0,0,1,0,1
NA,"A.Lee",1,0,0,0,0,0,0,0,0,0,1
NA,"A.McCarron",2,1,10,0,0,0,0,0,1,0,1
NA,"A.McCarron",1,1,7,0,0,0,0,0,1,0,1
NA,"A.McCarron",7,6,65,0,0,0,0,0,6,0,1
NA,"A.McCarron",1,0,0,0,0,0,0,0,0,0,1
NA,"A.McCarron",6,5,45,0,0,0,0,0,5,0,1
NA,"A.McCarron",7,5,54,0,1,0,0,0,5,0,1
NA,"A.McCarron",3,1,8,0,0,0,0,0,1,0,1
NA,"A.McCarron",3,1,7,0,0,0,0,0,1,0,1
NA,"A.McCarron",6,3,57,0,0,0,0,0,3,0,2
NA,"A.McCarron",0,0,0,0,0,0,0,0,0,0,1
NA,"A.McCarron",1,1,3,0,0,0,0,0,1,0,1
NA,"A.McCarron",1,1,9,0,0,0,0,0,1,0,1
NA,"A.McCarron",1,1,-1,0,0,0,0,0,1,0,1
NA,"A.McCarron",11,0,0,0,0,4,38,0,0,0,4
NA,"A.O'Connell",14,14,87,0,0,0,0,0,14,0,10
NA,"A.O'Connell",21,15,133,0,0,0,0,0,15,0,11
NA,"A.O'Connell",1,1,6,0,0,0,0,0,1,0,1
NA,"A.O'Connell",104,58,619,0,2,0,0,0,58,1,10
NA,"A.O'Connell",2,2,18,0,0,0,0,0,2,0,2
NA,"A.O'Connell",28,19,189,0,0,0,0,0,19,1,9
